transcript	CDS_start
K01A2.7.1	305530
H17B01.2.1	1470565
Y49F6B.10.1	3502444
W09G10.1b.1	3524180
W09G10.1a.1	3521297
F11G11.12.1	4873126
ZK1248.2.1	5830885
K03H9.2.1	6426293
M110.1.1	8204342
M195.1.1	8359345
W07A12.5.1	9152531
C09G5.3.1	10703618
C09G5.5.1	10707222
F38A3.1.1	11013760
F33A8.9.1	11045968
K12D12.3.1	11868545
T21B4.2.1	12495094
Y81G3A.5b.1	13096602
Y81G3A.5a.1	13098275
Y39G8C.4.1	14094690
W05G11.3.1	41063
W05G11.3.2	41063
F17C8.2.1	4748191
C29E4.1.1	7948890
F09G8.6.1	8263629
W05B2.6.1	10983226
W05B2.5.1	10985584
W05B2.1.1	10987830
Y41C4A.16.1	11704010
Y41C4A.19.1	11706644
ZK1010.7.1	12993693
ZK1010.7.2	12993693
F14F7.1.1	13019020
F29C4.8m.1	147919
F29C4.8h.1	147919
F29C4.8g.1	147919
F29C4.8i.1	147919
F29C4.8o.1	147919
F29C4.8a.1	147919
F29C4.8n.1	147919
F29C4.8c.1	147919
F29C4.8j.1	147919
F29C4.8e.1	147919
F29C4.8b.1	147919
F29C4.8p.1	147919
F29C4.8k.1	147919
F29C4.8l.1	147919
F29C4.8f.1	147919
F29C4.8q.1	147919
F29C4.8d.1	147919
K02D7.3b.1	326529
K02D7.3a.1	326671
C18H7.3.1	604444
F56B3.1.1	763664
F58F6.1.1	1355295
F58F6.2.1	1359225
Y77E11A.15.1	1460786
C34H4.4.1	1548734
Y41D4A.2.1	1768621
Y38C1BA.3.1	1820250
F19C7.7.1	4609658
F29B9.9b.1	4656564
F29B9.9a.1	4657587
C34D4.15a.1	7152490
C34D4.15b.1	7152490
D2024.8.1	7246640
Y42H9B.1.1	7988688
F17E9.1.1	8356776
T28C6.4.1	8824164
T11B7.3b.1	8848220
T11B7.3a.1	8848220
C53B4.5.1	8979795
Y11D7A.11.1	9261753
F56D5.1.1	9396210
T05A1.2.1	9563388
W08D2.6.1	9821895
C24F3.6.2	10216478
C24F3.6.1	10216478
C29F4.1.1	11225516
F54D1.2.1	11263401
F54D1.3.1	11265877
F12F6.9.1	11551937
M18.1a.1	12110245
M18.1b.1	12109611
M18.1b.2	12109611
F08G5.4.1	12428497
C39E9.3.1	13067288
C39E9.9.1	13091067
F52B11.4.1	14099352
M199.5a.1	15131786
M199.5b.1	15131786
Y51H4A.9.1	16602776
C52D10.13.1	17183729
F41F3.4.1	4653958
F26F12.1.1	5836811
T15B7.5.1	6829704
T15B7.4.1	6831186
T15B7.3.1	6835654
B0222.6.1	9160627
B0222.7.1	9162989
T06E4.6.1	9629957
T06E4.4.1	9633326
C12D8.8.1	10241784
B0024.1.1	10292812
B0024.2.1	10294606
AC3.6.1	10395223
F32G8.5.1	10560921
F17C11.3.1	10950013
F55C10.2.1	11385377
F55C10.3.1	11389856
F57B7.3.1	11450341
T11F9.9.1	11484054
D2023.7.1	11829595
F57B1.3.1	13199315
F57B1.4.3	13202099
F57B1.4.2	13202099
F57B1.4.1	13202099
C50B6.4.1	13317997
Y2H9A.3.1	13441967
F46B3.17.1	20600095
T21D9.1.1	2093489
F14H12.1.1	4353637
T07H6.3.1	6280016
T07H6.3.3	6280016
T07H6.3.2	6280016
T10E10.2.1	6323488
T10E10.2.2	6323488
T10E10.1.1	6326388
T10E10.5.1	6329160
T10E10.6.1	6331709
T10E10.7.1	6334298
F38B6.5b.1	6673874
F38B6.5a.1	6672983
F38B6.5b.2	6673874
F41C6.5.1	6877534
F46C8.2.1	7546968
C35B8.1.1	9234600
ZC373.7.1	10077627
F59F3.2.1	11001850
C34F6.2.1	11199476
C34F6.3.1	11201539
C44C10.1.1	11712280
W03G11.1b.1	12105146
W03G11.1a.1	12104930
R09A8.4.1	12637056
F02D10.1.1	13467736
F15A2.1a.1	13469455
F15A2.1b.2	13469470
F15A2.1b.1	13469470
H06A10.2.1	13511069
E03G2.4.2	15952398
E03G2.4.1	15952398
C30F2.1.1	16072903
C24A11.9.1	5415535
F57B9.4a.1	6935982
F57B9.4e.1	6935982
Y57G11C.11a.1	14796324
Y57G11C.11a.2	14796324
T03F1.2.1	3869221
ZK652.9.1	7858456
K07B1.2.1	9336762
C35D10.4.1	4863438
R01H10.3c.2	10249137
R01H10.3d.1	10249137
R01H10.3b.1	10249137
R01H10.3c.1	10249137
R01H10.3a.1	10249137
C40H1.1.1	9322316
C30B5.3.1	6192929
B0414.5.1	5791723
F28C6.3.2	8602410
F28C6.3.1	8602410
F56A8.6.1	13268875
F56A8.6.2	13268875
F38E11.3.1	9451340
T03E6.7b.2	16593911
T03E6.7b.1	16593911
T03E6.7a.1	16595345
F43G9.9.3	8637123
F43G9.9.1	8637123
F43G9.9.2	8637123
D1069.2b.1	338191
D1069.2a.1	337801
D1069.2a.2	337801
F28H1.2.1	3987978
F49D11.8.1	10925746
C52E4.1.1	11975580
F36D3.9.1	16534084
T10H4.12.1	15298616
F44C4.3.1	6614712
W07B8.5.1	1133954
C25B8.3b.1	6607252
C25B8.3a.1	6607252
C25B8.3c.1	6607252
C41D11.8.1	4448454
F32B5.8a.1	2689415
F32B5.8b.1	2687780
F32B5.8b.3	2687780
F32B5.8b.2	2687780
M04G12.2.1	13381264
F11C7.4.1	17413849
Y41C4A.4f.1	11689778
Y41C4A.4a.1	11675662
Y41C4A.4c.1	11657767
Y41C4A.4d.1	11675662
Y41C4A.4g.1	11682962
Y41C4A.4b.1	11675662
Y41C4A.4e.1	11674722
Y47G6A.8.1	3482030
Y47G6A.8.2	3482030
CD4.2.1	5594646
C14A4.4a.1	10588043
C14A4.4b.1	10588061
AH9.2.1	2258074
C14A4.5.1	10592762
K04H4.6b.1	9367273
K04H4.6a.2	9367273
K04H4.6a.1	9367273
K04H4.6b.2	9367273
Y23H5A.7c.3	2628112
Y23H5A.7c.2	2628112
Y23H5A.7a.1	2628577
Y23H5A.7b.1	2628577
Y23H5A.7c.1	2628112
Y38A10A.5.2	6100509
Y38A10A.5.1	6100509
F53H4.1.1	15865912
Y48E1B.12.1	13596956
Y48G1C.2a.1	72649
Y48G1C.2c.1	79355
Y48G1C.2b.2	71425
Y48G1C.2a.2	72649
Y48G1C.2b.1	71425
Y59A8A.1.1	17870634
B0025.2.1	6022683
B0025.2.2	6022683
Y38C1AA.2.1	194778
Y55F3AM.15.1	1087007
B0547.1.1	5649536
Y67H2A.6a.1	13300830
Y67H2A.6b.1	13300830
Y48E1B.13a.1	13601204
Y48E1B.13c.1	13604046
Y48E1B.13b.1	13604046
Y73B6BL.7b.1	6314458
Y73B6BL.7c.1	6309697
Y73B6BL.7a.1	6307739
Y47H9C.6a.1	11889289
F40E10.3.1	14684878
MTCE.21.1	4504
Y54G11A.6.1	14306253
Y54G11A.6.2	14306253
Y54G11A.5.1	14302020
Y54G11A.5.2	14302020
Y23H5A.5c.1	2606783
Y23H5A.5d.1	2606783
Y23H5A.5a.1	2606783
Y23H5A.5b.1	2606834
T20G5.2.1	10216617
Y76A2A.2a.1	13455260
Y76A2A.2b.1	13452599
ZK652.11.1	7860939
D2045.6.1	10471238
ZK520.4d.2	13687753
ZK520.4d.1	13687753
ZK520.4b.2	13687753
ZK520.4b.1	13687753
ZK520.4c.1	13687651
Y108G3AL.1a.3	177644
Y108G3AL.1a.2	177644
Y108G3AL.1b.1	178593
Y108G3AL.1c.1	181483
Y108G3AL.1a.1	177644
Y108G3AL.1d.1	183691
F45E12.3.1	7302111
ZK856.1.1	10179565
K08E7.7a.1	12590428
F25D7.1.1	10400177
F25D7.1.2	10400177
C02C2.3.1	7866569
R13A5.1b.1	7584689
R13A5.1b.2	7584689
R13A5.1c.1	7584181
R13A5.1a.1	7584689
R13A5.1d.1	7584689
R13A5.1d.2	7584689
R13A5.1e.1	7584689
R13A5.1a.2	7584689
R13A5.1e.2	7584689
C47G2.1.1	11269124
M142.2.2	10911499
M142.2.1	10911499
C07H6.8.2	7520697
C07H6.8.1	7520697
C07H6.8.3	7520697
K10B4.6a.1	133577
W01B6.1.1	10067875
C37H5.10.1	4841265
C37H5.11.1	4842567
C37H5.4.1	4842836
K11D12.1.1	5053638
ZK507.6.1	9109202
F59H6.7.1	2023302
ZC168.4.2	10735456
ZC168.4.3	10735456
ZC168.4.1	10735456
ZC168.4.4	10735456
Y43E12A.1.1	10986002
H31G24.4.2	4114878
H31G24.4.1	4114878
T06E6.2a.1	15395713
T06E6.2b.1	15395713
T06E6.2a.2	15395713
C54G4.8.1	8024403
Y38F1A.5.2	12988223
Y38F1A.5.1	12988223
C37A2.4a.1	6780821
C37A2.4b.1	6780821
F11H8.4b.1	7029196
F11H8.4a.1	7029196
ZK328.1b.1	6020212
ZK328.1a.1	6020212
K08E3.6.2	13771223
K08E3.6.1	13771223
C52E4.6a.2	11993695
C52E4.6a.1	11993695
Y49A3A.5.1	14356081
ZK520.5.1	13692732
Y75B12B.5.1	15189952
F59E10.2.1	10872606
F31C3.1.1	15041272
F31C3.1.2	15041272
F42G9.2.2	773414
F42G9.2.1	773414
Y75B12B.2.2	15187360
Y75B12B.2.1	15187360
D1009.2a.1	8911385
D1009.2b.1	8911385
D1009.2b.2	8911385
T27D1.1.1	3699633
B0252.4a.1	6913362
B0252.4b.1	6913362
T01B7.4.1	8716280
C34D4.12a.1	7133214
C34D4.12b.1	7132334
Y116A8C.34a.2	17116657
Y116A8C.34b.1	17111449
Y116A8C.34a.1	17116657
F39H2.2a.2	8646451
F39H2.2b.1	8649765
F39H2.2a.1	8646451
Y87G2A.6.2	13572036
Y87G2A.6.1	13572036
Y17G7B.9.1	12036735
ZC250.1a.1	5799971
ZC250.1b.1	5799971
M110.5a.2	8226330
M110.5b.1	8226330
M110.5b.2	8226330
M110.5c.1	8226841
M110.5d.1	8226330
M110.5d.2	8226330
M110.5a.1	8226330
B0412.1a.1	816271
B0412.1b.1	818599
F57B10.10.1	6554289
F29C4.1a.1	132451
F29C4.1b.1	132451
Y55D5A.5a.2	3028702
Y55D5A.5f.1	3010468
Y55D5A.5d.1	3023097
Y55D5A.5c.2	3028702
Y55D5A.5a.1	3028702
Y55D5A.5c.1	3028702
Y55D5A.5e.1	3019606
Y55D5A.5g.1	3001312
F25E2.5g.2	823793
F25E2.5d.1	825426
F25E2.5e.1	825426
F25E2.5a.1	825426
F25E2.5f.1	825426
F25E2.5g.1	823793
F25E2.5h.1	823793
F25E2.5h.2	823793
F25E2.5i.1	820376
F25E2.5c.1	823841
F25E2.5b.1	825426
C05D2.1e.1	5625142
C05D2.1d.1	5625142
C05D2.1c.1	5626667
C05D2.1b.1	5628540
C05D2.1a.2	5625142
C05D2.1a.1	5625142
W01G7.1.1	14037714
F31F6.5.1	14888495
B0412.2.1	811938
R05D11.1.1	8587489
T13C5.1b.1	6198094
T13C5.1a.1	6196988
F23B2.4.1	9146196
B0240.3b.1	11724409
B0240.3a.1	11725652
F11A1.3d.1	10659692
F11A1.3a.1	10644440
F11A1.3b.1	10660802
F11A1.3c.1	10664406
F01G10.8b.1	10250646
F01G10.8a.1	10253666
C10C5.6c.1	9386208
C10C5.6d.1	9386464
C10C5.6e.1	9386464
C10C5.6a.1	9386464
C10C5.6b.1	9386464
R13H8.1g.1	10772575
R13H8.1h.1	10750498
R13H8.1b.1	10763103
R13H8.1b.2	10763103
R13H8.1c.2	10763103
R13H8.1d.1	10750960
R13H8.1a.1	10771508
R13H8.1c.1	10763103
R13H8.1f.1	10750632
R13H8.1e.1	10772999
R13H8.1m.1	10763654
R13H8.1k.1	10750960
R13H8.1i.1	10750632
R13H8.1l.1	10763654
T07A9.6.1	425148
F33H1.1d.1	10164378
F33H1.1b.1	10169321
F33H1.1a.1	10169321
F33H1.1e.1	10163576
F33H1.1c.1	10161507
C47E8.5.4	14686164
C47E8.5.2	14686164
C47E8.5.1	14686164
C47E8.5.3	14686164
Y48G1A.3.1	332613
Y116F11B.1.1	19815445
K07H8.3.1	8290277
M03A1.7.1	4562951
M03A1.7.2	4562951
K07E3.3.1	8086549
ZC373.6.1	10075300
C25A1.10a.2	10190880
C25A1.10b.1	10190880
C25A1.10a.1	10190880
C25A1.10b.2	10190880
T05G5.12.1	9736028
C14A4.2.1	10581134
T23G5.5.1	9242975
F56D1.7.1	5456334
T25F10.2.2	6758285
T25F10.2.1	6758285
C55B7.8.1	6492726
C26C6.5b.1	7542011
C26C6.5b.2	7542011
C26C6.5a.1	7542011
K12H4.8.2	8080274
K12H4.8.1	8080274
Y113G7A.9b.1	20088252
Y113G7A.9a.1	20090742
Y39A3CR.4.1	1859893
ZC477.9h.1	7086779
ZC477.9g.1	7086779
ZC477.9f.1	7087897
ZC477.9e.1	7094266
ZC477.9d.1	7094266
ZC477.9c.1	7094266
ZC477.9b.1	7087897
ZC477.9a.1	7094266
C47C12.6.1	7763219
C47C12.6.2	7763219
C47C12.6.3	7763219
K03B8.9.2	11415146
K03B8.9.1	11415146
E02H4.1a.1	14268081
E02H4.1c.1	14271192
E02H4.1b.1	14269634
F58G6.6b.1	9639154
F58G6.6a.1	9642003
T26H10.1a.1	11419712
T26H10.1b.1	11419712
C09E10.2a.1	991235
C09E10.2b.1	991235
C09E10.2c.1	991235
C09E10.2d.1	991235
C09E10.2e.1	991235
F46H6.2c.2	4497239
F46H6.2c.3	4497239
F46H6.2c.1	4497239
F46H6.2b.2	4497239
F46H6.2a.1	4504098
F46H6.2b.1	4497239
F54G8.2.1	9163077
T21B6.1.1	10923509
T21B6.1.2	10923509
T21E12.4a.2	4386790
T21E12.4a.1	4386790
T21E12.4b.1	4390095
R06C7.3.2	7243753
R06C7.3.1	7243753
R06C7.3.3	7243753
C47E12.8.1	9978186
C01G8.3.1	5281516
F55A12.4c.2	5354368
F55A12.4c.1	5354368
F55A12.4b.1	5355600
F55A12.4a.1	5354181
T02E1.5a.1	8218324
T02E1.5c.1	8213243
T02E1.5b.1	8218287
T02E1.5a.2	8218324
T05F1.10.1	9649186
F56D1.5.1	5453847
C17G10.8.1	5619280
E04F6.7.1	7208187
K10H10.3d.1	14498200
K10H10.3c.1	14498543
K10H10.3a.1	14498026
Y32H12A.3.1	5368040
Y39A1A.11b.2	10642212
Y39A1A.11b.1	10642212
Y39A1A.11a.1	10642854
Y39A1A.11b.3	10642212
K08F4.9.1	10145251
F36H9.3.1	1771727
R05D8.8.1	2765194
R05D8.10.1	2769753
C10F3.2.1	5983746
F29G9.6b.1	6030375
C45B11.3.2	11046819
C45B11.3.1	11046819
T11F9.11.1	11490325
F35B12.2.1	11604207
R11D1.11.1	12733561
C15H11.4.2	14421427
C15H11.4.1	14421427
R08H2.1.2	15381261
R08H2.1.1	15381261
Y60A3A.10.1	19946617
Y60A3A.10.2	19946617
F09E10.3.1	1486575
ZK816.5.1	3362345
C04F6.5.1	3414706
M03A8.1.1	6818445
F27D9.6.1	7664914
T25G12.7.1	17235837
F08B4.1a.1	8692130
F08B4.1b.1	8692130
C18D1.1a.1	10067917
C18D1.1b.1	10064481
C18D1.1a.2	10067917
C18D1.1b.2	10064481
F49E8.5.3	7552864
F49E8.5.2	7552864
F49E8.5.1	7552864
K07E12.1a.1	6746478
K07E12.1a.2	6746478
K07E12.1b.1	6749138
C18A11.7b.1	8052678
C18A11.7a.1	8058212
C04G2.6.2	10097208
C04G2.6.1	10097208
R01H10.1.1	10248546
T26A5.9.2	6463764
T26A5.9.3	6463764
T26A5.9.1	6463764
C25F6.2b.1	5480781
C25F6.2b.2	5480781
C25F6.2a.1	5479761
C39E9.14b.1	13098730
C39E9.14b.2	13098730
C39E9.14a.1	13098730
C39E9.14a.2	13098730
F33E2.2b.1	12572796
F33E2.2c.1	12572796
F33E2.2e.2	12567254
F33E2.2a.1	12572796
F33E2.2e.1	12567254
F33E2.2d.1	12570864
F43G6.1.1	11778448
ZK593.5d.1	10933105
ZK593.5e.1	10933105
ZK593.5c.1	10931695
ZK593.5b.1	10933105
ZK593.5a.1	10933105
C28H8.12.1	5925731
C28H8.12.2	5925731
B0035.14b.1	11303973
B0035.14a.1	11299043
B0035.14a.2	11299043
B0035.2.1	11313976
C01G10.12.1	15068690
C01G8.4.2	5283926
C01G8.4.1	5283926
C04A2.7a.1	6858272
C04A2.7a.2	6858272
C04A2.7b.2	6858272
C04A2.7d.1	6858272
C04A2.7c.1	6858272
C04A2.7b.1	6858272
C04A2.7d.2	6858272
C04A2.7c.2	6858272
C55B6.2.1	7194580
C56C10.13b.1	6597498
C56C10.13a.1	6598070
F11G11.7.1	4852057
F22B7.5b.1	8631175
F22B7.5a.1	8631175
F38A5.13.1	6585871
F39B2.10.1	14757079
F39B2.10.2	14757079
F54D5.8.2	11545714
F54D5.8.1	11545714
K02G10.8b.1	4711738
K02G10.8a.1	4711738
K08D10.2b.1	4177095
K08D10.2a.1	4176388
R74.4b.1	4191241
R74.4a.1	4191562
R74.4a.2	4191562
T03F6.2.1	13393335
T04A8.9.1	4698126
T04A8.9.2	4698126
T05C3.5.2	5504845
T05C3.5.1	5504845
T15H9.7b.1	9619170
T15H9.7a.1	9624170
T19B4.4.1	5676836
T23B12.7.1	8462107
T24H10.3.1	9108548
W03A5.7.1	5419565
W07A8.3a.2	20744319
W07A8.3a.1	20744319
W07A8.3b.1	20739769
W07A8.3c.2	20739059
W07A8.3c.1	20739059
Y39C12A.8.1	12252648
Y47H9C.5b.1	11885032
Y47H9C.5a.1	11877806
Y54E10BL.4.1	2996510
Y63D3A.6b.2	14113091
Y63D3A.6b.1	14113091
Y63D3A.6a.2	14113091
Y63D3A.6a.1	14113091
Y71F9B.16b.1	2719267
Y71F9B.16a.1	2721469
F33H2.1.1	15022980
F54C1.2.1	5003465
F54C1.2.2	5003465
C09G4.3.1	8513950
F15A8.5c.1	4416070
F15A8.5a.1	4416070
F15A8.5b.1	4416070
K09G1.4d.1	9608580
K09G1.4a.1	9608580
K09G1.4b.1	9608580
K09G1.4c.1	9608580
T23F1.7b.1	15471374
T23F1.7a.1	15471374
T23F1.7c.1	15472823
C27C12.7.2	14831854
C27C12.7.1	14831854
K02F2.1b.1	6838354
K02F2.1a.1	6838354
F01F1.5.1	5859632
F01F1.5.2	5859632
R11E3.8a.2	4806568
R11E3.8a.1	4806568
R11E3.8b.1	4805515
R11E3.8b.2	4805515
F44B9.1b.2	8039157
F44B9.1c.1	8038247
F44B9.1b.1	8039157
F44B9.1a.2	8038247
F44B9.1a.1	8038247
R11E3.7a.1	4802548
R11E3.7b.1	4802548
R11E3.7a.2	4802548
T23G7.1.1	9169957
T23G7.1.2	9169957
R10D12.2.1	13942182
M01E10.2a.1	2047997
M01E10.2b.1	2045033
M01E10.2b.2	2045033
T14B4.6.1	6714294
EGAP7.1.1	2145645
Y41E3.2.1	14986752
F27C1.8.1	5433051
F16F9.2.1	8455640
F46C8.6.1	7537788
C31H2.2.1	5150432
T21D12.2a.1	259203
T21D12.2b.1	259203
T14B4.7.1	6711866
F46E10.9.2	6513345
F46E10.9.1	6513345
F30B5.1.1	4235631
H27M09.4.1	6843623
F54D8.1.1	5107333
Y47D3B.10.1	11377979
F22B7.10.1	8667475
T22B3.1.1	11699823
Y59A8B.1a.1	17949028
F47A4.2.1	9822170
R160.1b.1	4389376
R160.1a.1	4389376
C25G4.5.1	12451290
R13G10.1.1	3819677
Y39A1B.3.1	10763147
ZK863.6.2	12191538
ZK863.6.1	12191538
K04A8.6b.1	6546491
K04A8.6a.1	6537934
F15B10.2a.1	6613348
F15B10.2b.1	6612044
F53A2.5.1	13342684
T12E12.4a.1	5538490
T12E12.4a.2	5538490
T12E12.4a.3	5538490
T12E12.4b.1	5538490
T12E12.4b.2	5538490
T12E12.4b.3	5538490
B0464.1.2	9491209
B0464.1.1	9491209
F10C2.6.1	12048746
C18B12.3.1	15034541
K02D7.4.1	320470
C34F11.9c.1	5225368
C34F11.9d.1	5223596
C34F11.9f.1	5223596
C34F11.9e.1	5220674
C34F11.9b.1	5220674
C34F11.9a.1	5225368
C27A2.6.1	5081157
W09G12.4.1	1208068
W09G12.1.1	1204961
Y41D4B.10b.1	1610977
Y41D4B.10b.2	1610977
Y41D4B.10a.1	1610457
F16B12.2.1	14090389
F58B3.8.1	11620938
H02I12.4.1	11398291
F15B9.9.1	12993626
F38B7.5.1	11554637
Y106G6H.12c.1	10468479
Y106G6H.12b.1	10469961
Y106G6H.12a.1	10471056
F25H8.5i.1	9928222
F25H8.5j.1	9928222
F25H8.5k.1	9928222
F25H8.5h.1	9928222
F25H8.5l.1	9924613
F25H8.5n.1	9923745
F25H8.5o.1	9923745
F25H8.5p.1	9923745
F25H8.5q.1	9923745
F25H8.5r.1	9923745
F25H8.5s.1	9925603
F25H8.5m.1	9924613
F25H8.5g.1	9928222
F25H8.5c.1	9928222
F25H8.5a.1	9928222
F25H8.5f.1	9923745
F25H8.5e.2	9924613
F25H8.5e.1	9924613
F25H8.5d.1	9928222
F25H8.5b.1	9928222
F47G6.1a.1	1483106
F47G6.1c.1	1489251
F47G6.1b.1	1484823
C33G3.1b.2	14050828
C33G3.1a.1	14055285
C33G3.1b.1	14050828
F54C1.5a.1	4994579
F54C1.5b.1	4993452
F54C1.5b.2	4993452
ZK520.3a.1	13686445
ZK520.3b.2	13678506
ZK520.3b.1	13678506
C04C3.5c.1	3398890
C04C3.5b.1	3399123
C04C3.5a.1	3398613
M04C9.5b.1	9359153
M04C9.5a.1	9359153
F46F6.4a.1	10386458
F46F6.4b.1	10386458
F46F6.4c.1	10383570
F46F6.4d.1	10383570
C43C3.3.1	9698680
C02H7.1.1	763769
C27H5.7b.1	7171155
C27H5.7a.1	7171271
C02C6.1b.1	15568921
C02C6.1a.1	15568921
F15D3.1b.1	11529668
F15D3.1c.1	11552106
F15D3.1d.1	11546567
F15D3.1a.1	11557792
F15D3.1f.1	11529050
F15D3.1j.1	11546567
F15D3.1g.1	11528279
F15D3.1g.2	11528279
F15D3.1h.1	11557792
F15D3.1i.1	11552106
F15D3.1e.1	11541127
T11B7.4e.1	8852514
T11B7.4d.1	8852514
T11B7.4c.1	8854546
T11B7.4b.1	8852514
T11B7.4a.1	8852514
Y48B6A.4.1	14171484
D2013.5.1	9324888
ZK512.6a.1	9136916
ZK512.6b.1	9137128
F13G3.8.2	7311734
F13G3.8.1	7311734
B0365.3.2	13129987
B0365.3.1	13129987
C16C2.2b.2	9722804
C16C2.2a.2	9722804
C16C2.2b.1	9722804
C16C2.2a.1	9722804
Y105E8A.7c.1	14392007
Y105E8A.7d.1	14392007
H30A04.1b.1	15516757
H30A04.1a.1	15516757
K02A4.1.1	12877494
C29F3.1.1	15360738
F38H4.8b.1	11856341
F38H4.8a.2	11856341
F38H4.8a.1	11856341
F43H9.1a.1	8022375
F43H9.1b.1	8022574
R06F6.9.1	10821032
R06F6.9.2	10821032
F56B3.5.1	797024
T05G5.6.2	9752875
T05G5.6.1	9752875
Y105E8A.4.1	14369773
F01G10.2.1	10239114
F01G10.3a.1	10235310
F01G10.3b.1	10235274
C26D10.5a.1	8346694
C26D10.5b.1	8346694
F42A10.4a.1	6168530
F42A10.4b.1	6168530
Y102A5C.18.1	16965673
Y48C3A.17d.1	13406160
Y48C3A.17a.1	13406160
Y48C3A.17c.1	13406160
Y48C3A.17b.1	13406160
C43F9.8.1	10576389
F15A2.5.1	13477443
F56A11.3.1	559238
ZK328.2.1	6009580
ZK328.2.2	6009580
F25H5.4b.5	9163982
F25H5.4a.1	9163654
F25H5.4b.1	9163982
F25H5.4b.3	9163982
F25H5.4a.2	9163654
F25H5.4a.3	9163654
F25H5.4b.4	9163982
F25H5.4b.2	9163982
F31E3.5.1	6971680
F31E3.5.3	6971680
F31E3.5.2	6971680
R03G5.1d.3	7823677
R03G5.1d.4	7823677
R03G5.1d.2	7823677
R03G5.1d.1	7823677
R03G5.1c.1	7823677
R03G5.1b.2	7823677
R03G5.1b.1	7823677
R03G5.1a.4	7823677
R03G5.1a.3	7823677
R03G5.1a.2	7823677
R03G5.1a.1	7823677
F23B12.9.1	14432295
F16B3.1a.1	1299208
F16B3.1a.2	1299208
F16B3.1b.1	1299208
C51E3.7c.1	10172665
C51E3.7a.1	10173751
C51E3.7c.2	10172665
F55A8.2h.2	1848071
F55A8.2h.1	1848071
F55A8.2g.3	1871828
F55A8.2g.2	1871828
F55A8.2g.1	1871828
F55A8.2f.2	1873438
F55A8.2d.1	1871011
F55A8.2a.1	1848071
F55A8.2e.1	1854447
F55A8.2c.1	1858557
F55A8.2c.2	1858557
F55A8.2e.2	1854447
F55A8.2f.1	1873438
F55A8.2c.3	1858557
F55A8.2a.2	1848071
F55A8.2b.1	1849665
F55A8.2b.2	1849665
C08C3.1c.1	7814471
C08C3.1b.1	7814471
C08C3.1a.1	7814471
C46F4.1a.1	5932768
C46F4.1b.1	5931161
B0348.4y.1	21007
B0348.4x.1	21007
B0348.4e.1	21007
B0348.4f.1	21007
B0348.4g.1	21007
B0348.4h.1	21007
B0348.4i.1	21007
B0348.4w.1	21007
B0348.4k.1	21007
B0348.4m.1	21007
B0348.4v.1	21007
B0348.4o.1	21007
B0348.4p.1	21007
B0348.4q.1	21007
B0348.4r.1	21007
B0348.4s.1	21007
B0348.4t.1	21007
B0348.4u.1	21007
B0348.4j.1	21007
B0348.4n.1	21007
B0348.4l.1	21007
B0348.4d.1	21007
B0348.4c.1	21007
B0348.4b.1	21007
B0348.4a.1	21007
F22E12.4e.1	10470424
F22E12.4d.2	10468525
F22E12.4d.1	10468525
F22E12.4c.1	10473337
F22E12.4b.2	10468525
F22E12.4a.1	10468525
F22E12.4a.2	10468525
F22E12.4b.1	10468525
F28C1.2a.1	12462816
F28C1.2b.1	12462816
F28C1.2c.1	12462816
T22B7.1b.1	5671732
T22B7.1a.2	5668321
T22B7.1a.1	5668321
T22B7.1d.1	5672210
T22B7.1f.2	5672228
T22B7.1f.3	5672228
T22B7.1c.1	5669687
T22B7.1e.1	5669932
T22B7.1f.1	5672228
F58A3.2p.1	11016441
F58A3.2b.2	11016441
F58A3.2i.3	11016441
F58A3.2i.2	11016441
F58A3.2c.1	11016441
F58A3.2a.3	11016441
F58A3.2a.4	11016441
F58A3.2i.1	11016441
F58A3.2h.1	11016441
F58A3.2g.1	11016441
F58A3.2a.5	11016441
F58A3.2b.6	11016441
F58A3.2a.6	11016441
F58A3.2b.5	11016441
F58A3.2b.4	11016441
F58A3.2b.3	11016441
F58A3.2d.1	11016441
F58A3.2j.1	11016441
F58A3.2i.4	11016441
F58A3.2l.1	11016441
F58A3.2o.1	11016441
F58A3.2n.1	11016441
F58A3.2m.1	11016441
F58A3.2f.1	11016441
F58A3.2a.2	11016441
F58A3.2k.1	11016441
F58A3.2j.4	11016441
F58A3.2b.1	11016441
F58A3.2a.1	11016441
F58A3.2e.1	11016441
F58A3.2j.3	11016441
F58A3.2j.2	11016441
F38G1.2.1	489794
F55A8.1b.1	1913472
F55A8.1a.2	1913472
F55A8.1a.1	1913472
C48A7.1c.2	7416211
C48A7.1b.1	7405582
C48A7.1a.1	7405582
C48A7.1c.1	7416211
W08D2.1.1	9815521
F01D4.4.2	10481767
F01D4.4.3	10481767
F01D4.4.1	10481767
Y37A1B.11a.1	14003699
Y37A1B.11b.1	13989133
Y37A1B.11c.1	13999061
C23H3.1b.1	69681
C23H3.1a.1	69681
C04A2.3p.1	6840466
C04A2.3a.1	6835081
C04A2.3c.2	6845375
C04A2.3d.1	6840466
C04A2.3e.1	6835081
C04A2.3f.1	6835081
C04A2.3g.1	6835081
C04A2.3h.1	6835472
C04A2.3i.1	6835472
C04A2.3j.1	6835472
C04A2.3k.1	6835472
C04A2.3r.1	6840466
C04A2.3l.2	6845375
C04A2.3m.1	6837930
C04A2.3n.1	6837930
C04A2.3o.1	6837930
C04A2.3q.1	6840466
C04A2.3l.1	6845375
