wormbaseID	CDS	name	start	end
WBGene00000632	T05E7.2	col-55	6199673	6200193
WBGene00000633	T08B2.2	col-56	6232777	6234280
WBGene00000634	F26B1.4	col-58	6311229	6312413
WBGene00000636	F22D6.10	col-60	7105302	7106926
WBGene00000637	C01H6.1	col-61	7202242	7203533
WBGene00000638	C15A11.6	col-62	7403291	7404374
WBGene00000639	ZK265.2	col-63	8243695	8244963
WBGene00000640	F52F12.2	col-64	9893698	9895596
WBGene00000641	K08C9.4	col-65	11489158	11490630
WBGene00000642	F15D3.3	col-66	11559446	11560565
WBGene00000644	C50D2.4	col-68	104534	105833
WBGene00000645	K01A2.7	col-69	303924	305530
WBGene00000646	H17B01.2		1470565	1472260
WBGene00000647	Y49F6B.10	col-71	3500077	3502449
WBGene00000648	W09G10.1	col-72	3520703	3524180
WBGene00000649	F11G11.12	col-73	4872098	4873127
WBGene00000650	ZK1248.2	col-74	5830867	5832014
WBGene00000651	K03H9.2	col-75	6426293	6427513
WBGene00000652	M110.1	col-76	8204341	8207491
WBGene00000653	M195.1	col-77	8358228	8359381
WBGene00000654	W07A12.5	col-78	9152531	9154310
WBGene00000655	C09G5.3	col-79	10703596	10704572
WBGene00000656	C09G5.5	col-80	10707201	10708286
WBGene00000657	F38A3.1	col-81	11012397	11013820
WBGene00000658	F33A8.9	col-83	11044135	11045968
WBGene00000659	K12D12.3	col-84	11868535	11869688
WBGene00000660	T21B4.2	col-85	12493800	12495106
WBGene00000661	Y81G3A.5	col-86	13096009	13098275
WBGene00000662	Y39G8C.4	col-87	14090075	14094690
WBGene00000663	W05G11.3	col-88	41061	42021
WBGene00000664	F17C8.2	col-89	4748127	4749164
WBGene00000665	C29E4.1	col-90	7948838	7950068
WBGene00000666	F09G8.6	col-91	8262355	8263664
WBGene00000667	W05B2.6	col-92	10982166	10983253
WBGene00000668	W05B2.5	col-93	10984555	10985609
WBGene00000669	W05B2.1	col-94	10986826	10987873
WBGene00000670	Y41C4A.16	col-95	11703885	11705091
WBGene00000671	Y41C4A.19	col-96	11705713	11706644
WBGene00000672	ZK1010.7	col-97	12992405	12993707
WBGene00000673	F14F7.1	col-98	13018935	13020226
WBGene00000674	F29C4.8	col-99	138346	147919
WBGene00000675	K02D7.3	col-101	325437	326711
WBGene00000676	C18H7.3	col-102	604444	605876
WBGene00000677	F56B3.1	col-103	762416	763680
WBGene00000678	F58F6.1	col-104	1353636	1355305
WBGene00000679	F58F6.2	col-105	1357816	1359225
WBGene00000680	Y77E11A.15	col-106	1459866	1460786
WBGene00000681	C34H4.4	col-107	1548721	1549714
WBGene00000682	Y41D4A.2	col-108	1768621	1769667
WBGene00000683	Y38C1BA.3	col-109	1817311	1820253
WBGene00000684	F19C7.7	col-110	4608201	4609679
WBGene00000685	F29B9.9	col-111	4655776	4657783
WBGene00000687	C34D4.15	col-113	7150663	7152501
WBGene00000688	D2024.8	col-114	7245505	7246640
WBGene00000689	Y42H9B.1	col-115	7988685	7991425
WBGene00000690	F17E9.1	col-116	8356776	8357854
WBGene00000691	T28C6.4	col-117	8822962	8824195
WBGene00000692	T11B7.3	col-118	8848182	8849673
WBGene00000693	C53B4.5	col-119	8978823	8979812
WBGene00000694	Y11D7A.11	col-120	9260610	9261787
WBGene00000695	F56D5.1	col-121	9394934	9396218
WBGene00000696	T05A1.2	col-122	9563360	9564441
WBGene00000697	W08D2.6	col-123	9821895	9823112
WBGene00000698	C24F3.6	col-124	10216450	10217643
WBGene00000699	C29F4.1	col-125	11225505	11226519
WBGene00000700	F54D1.2	col-126	11263401	11264331
WBGene00000701	F54D1.3	col-127	11264947	11265877
WBGene00000702	F12F6.9	col-128	11550002	11551987
WBGene00000703	M18.1	col-129	12108672	12110275
WBGene00000704	F08G5.4	col-130	12427506	12428522
WBGene00000705	C39E9.3	col-131	13065766	13067300
WBGene00000706	C39E9.9	col-132	13089578	13091067
WBGene00000707	F52B11.4	col-133	14098325	14099368
WBGene00000708	M199.5	col-135	15129666	15131797
WBGene00000709	Y51H4A.28	col-136	16551492	16554348
WBGene00000710	Y51H4A.9	col-137	16601480	16602776
WBGene00000711	C52D10.13	col-138	17182798	17183740
WBGene00000712	F41F3.4	col-139	4652863	4654007
WBGene00000713	F26F12.1	col-140	5835855	5836871
WBGene00000714	T15B7.5	col-141	6829666	6830721
WBGene00000715	T15B7.4	col-142	6831163	6832256
WBGene00000716	T15B7.3	col-143	6835635	6836700
WBGene00000717	B0222.6	col-144	9159642	9160642
WBGene00000718	B0222.7	col-145	9162051	9163005
WBGene00000719	T06E4.6	col-146	9629943	9631012
WBGene00000720	T06E4.4	col-147	9632029	9633338
WBGene00000721	C12D8.8	col-148	10241784	10242718
WBGene00000722	B0024.1	col-149	10291697	10292869
WBGene00000723	B0024.2	col-150	10293563	10294623
WBGene00000724	AC3.6	col-151	10393531	10395232
WBGene00000725	F32G8.5	col-152	10560921	10562150
WBGene00000726	F17C11.3	col-153	10949857	10951821
WBGene00000727	F55C10.2	col-154	11385360	11386529
WBGene00000728	F55C10.3	col-155	11388852	11389876
WBGene00000729	F57B7.3	col-156	11449223	11450357
WBGene00000730	T11F9.9	col-157	11484032	11484998
WBGene00000731	D2023.7	col-158	11829582	11831220
WBGene00000732	F57B1.3	col-159	13198230	13199315
WBGene00000733	F57B1.4	col-160	13200982	13202192
WBGene00000734	C50B6.4	col-161	13317028	13318011
WBGene00000735	Y2H9A.3	col-162	13441967	13443402
WBGene00000736	F46B3.17	col-163	20600095	20602474
WBGene00000737	T21D9.1	col-164	2093475	2094842
WBGene00000738	F14H12.1	col-165	4353618	4354820
WBGene00000739	T07H6.3	col-166	6279801	6281015
WBGene00000740	T10E10.2	col-167	6323297	6324539
WBGene00000741	T10E10.1	col-168	6326191	6327375
WBGene00000742	T10E10.5	col-169	6329160	6330127
WBGene00000743	T10E10.6	col-170	6331620	6332686
WBGene00000744	T10E10.7	col-171	6334298	6335221
WBGene00000745	F38B6.5	col-172	6672830	6674407
WBGene00000746	F41C6.5	col-173	6875131	6877536
WBGene00000747	F46C8.2	col-174	7546842	7548365
WBGene00000748	C35B8.1	col-175	9233638	9234618
WBGene00000749	ZC373.7	col-176	10077597	10078602
WBGene00000750	F59F3.2	col-177	10999742	11001850
WBGene00000751	C34F6.2	col-178	11199455	11200464
WBGene00000752	C34F6.3	col-179	11201465	11202488
WBGene00000753	C44C10.1	col-180	11711307	11712280
WBGene00000754	W03G11.1	col-181	12104930	12106081
WBGene00000755	R09A8.4	col-182	12636153	12637056
WBGene00000756	F02D10.1	col-183	13466737	13467736
WBGene00000757	F15A2.1	col-184	13469387	13470471
WBGene00000758	H06A10.2	col-185	13510110	13511097
WBGene00000759	E03G2.4	col-186	15951503	15954570
WBGene00000760	C30F2.1	col-187	16072903	16074852
WBGene00000761	C24A11.9	coq-1	5412841	5415629
WBGene00000762	F57B9.4	coq-2	6935967	6939443
WBGene00000763	Y57G11C.11	coq-3	14793119	14796375
WBGene00000764	T03F1.2	coq-4	3869214	3870114
WBGene00000765	ZK652.9	coq-5	7857315	7858457
WBGene00000766	K07B1.2	coq-6	9336762	9338858
WBGene00000767	C35D10.4	coq-8	4863427	4866949
WBGene00000768	R01H10.3	cor-1	10249111	10254709
WBGene00000770	C40H1.1	cpb-1	9322316	9324733
WBGene00000771	C30B5.3	cpb-2	6192784	6195170
WBGene00000772	B0414.5	cpb-3	5788634	5791752
WBGene00000773	F28C6.3	cpf-1	8600435	8602479
WBGene00000774	F56A8.6	cpf-2	13266874	13268897
WBGene00000775	F38E11.3	cpin-1	9451338	9453372
WBGene00000776	T03E6.7	cpl-1	16592572	16595346
WBGene00000777	F43G9.9	cpn-1	8636123	8637971
WBGene00000778	D1069.2	cpn-2	337339	339248
WBGene00000779	F28H1.2	cpn-3	3987842	3988699
WBGene00000780	F49D11.8	cpn-4	10924240	10925753
WBGene00000781	C52E4.1	cpr-1	11975515	11976756
WBGene00000782	F36D3.9	cpr-2	16533004	16534110
WBGene00000783	T10H4.12	cpr-3	15296853	15298700
WBGene00000784	F44C4.3	cpr-4	6614674	6615845
WBGene00000785	W07B8.5	cpr-5	1132598	1134036
WBGene00000786	C25B8.3	cpr-6	6607203	6609045
WBGene00000787	C41D11.8	cps-6	4446577	4448461
WBGene00000788	F32B5.8	cpz-1	2686639	2689493
WBGene00000789	M04G12.2	cpz-2	13381189	13383077
WBGene00000792	F11C7.4	crb-1	17402540	17414014
WBGene00000793	Y41C4A.4	crh-1	11657738	11693837
WBGene00000794	Y47G6A.8	crn-1	3481987	3484499
WBGene00000795	CD4.2	crn-2	5594615	5595842
WBGene00000796	C14A4.4	crn-3	10588042	10592652
WBGene00000797	AH9.2	crn-4	2255852	2258101
WBGene00000798	C14A4.5	crn-5	10592752	10593591
WBGene00000799	K04H4.6	crn-6	9367238	9370385
WBGene00000800	Y23H5A.7	cars-1	2623102	2628577
WBGene00000801	Y23H5A.1	cars-2	2629685	2632320
WBGene00000802	Y38A10A.5	crt-1	6098993	6100553
WBGene00000803	F53H4.1	csb-1	15861294	15865918
WBGene00000804	Y48E1B.12	csc-1	13596955	13598068
WBGene00000812	Y48G1C.2	csk-1	71425	81071
WBGene00000813	Y59A8A.1	csn-1	17861368	17870651
WBGene00000814	B0025.2	csn-2	6022660	6026874
WBGene00000815	Y38C1AA.2	csn-3	194745	202586
WBGene00000816	Y55F3AM.15	csn-4	1077463	1087013
WBGene00000817	B0547.1	csn-5	5649533	5651079
WBGene00000818	Y67H2A.6	csn-6	13300828	13304145
WBGene00000819	Y48E1B.13	csp-1	13601204	13605057
WBGene00000820	Y73B6BL.7	csp-2	6307739	6315719
WBGene00000821	Y47H9C.6	csp-3	11888501	11890558
WBGene00000822	F40E10.3	csq-1	14684877	14688322
WBGene00000829	MTCE.21	ctb-1	4504	5621
WBGene00000830	Y54G11A.6	ctl-1	14303612	14306329
WBGene00000831	Y54G11A.5	ctl-2	14299553	14302083
WBGene00000832	Y23H5A.5	ctn-1	2606754	2617360
WBGene00000833	T20G5.2	cts-1	10214814	10216635
WBGene00000834	Y76A2A.2	cua-1	13439730	13455307
WBGene00000835	ZK652.11	cuc-1	7860466	7861004
WBGene00000836	D2045.6	cul-1	10471237	10475245
WBGene00000837	ZK520.4	cul-2	13687269	13692683
WBGene00000838	Y108G3AL.1	cul-3	177421	184966
WBGene00000839	F45E12.3	cul-4	7302101	7305760
WBGene00000840	ZK856.1	cul-5	10179535	10183154
WBGene00000841	K08E7.7	cul-6	12586511	12590428
WBGene00000843	F25D7.1	cup-2	10398944	10400195
WBGene00000845	C02C2.3	cup-4	7866509	7868732
WBGene00000846	R13A5.1	cup-5	7584181	7591570
WBGene00000851	C47G2.1	cut-1	11269124	11271599
WBGene00000853	M142.2	cut-6	10911460	10916567
WBGene00000854	C07H6.8	cux-7	7518628	7520845
WBGene00000857	K10B4.6	cwn-1	130983	133598
WBGene00000858	W01B6.1	cwn-2	10067824	10070251
WBGene00000859	C37H5.10	cwp-1	4840619	4841269
WBGene00000860	C37H5.11	cwp-2	4841940	4842567
WBGene00000861	C37H5.4	cwp-3	4842836	4843845
WBGene00000862	K11D12.1	cwp-4	5053619	5056473
WBGene00000863	ZK507.6	cya-1	9106702	9109272
WBGene00000864	F59H6.7	cya-2	2022673	2023614
WBGene00000865	ZC168.4	cyb-1	10735259	10737177
WBGene00000866	Y43E12A.1	cyb-2.1	10985985	10987426
WBGene00000867	H31G24.4	cyb-2.2	4114734	4116370
WBGene00000868	T06E6.2	cyb-3	15395696	15397348
WBGene00000869	C54G4.8	cyc-1	8022674	8024422
WBGene00000870	Y38F1A.5	cyd-1	12980591	12993118
WBGene00000871	C37A2.4	cye-1	6780806	6784396
WBGene00000872	F11H8.4	cyk-1	7023642	7029203
WBGene00000874	ZK328.1	cyk-3	6020165	6024659
WBGene00000875	K08E3.6	cyk-4	13768541	13771242
WBGene00000876	C52E4.6	cyl-1	11991011	11993767
WBGene00000877	Y49A3A.5	cyn-1	14356076	14356823
WBGene00000878	ZK520.5	cyn-2	13692668	13693811
WBGene00000879	Y75B12B.5	cyn-3	15189927	15190926
WBGene00000880	F59E10.2	cyn-4	10870779	10872611
WBGene00000881	F31C3.1	cyn-5	15040427	15041274
WBGene00000882	F42G9.2	cyn-6	773403	774159
WBGene00000883	Y75B12B.2	cyn-7	15186582	15187787
WBGene00000884	D1009.2	cyn-8	8911293	8914261
WBGene00000885	T27D1.1	cyn-9	3697821	3699640
WBGene00000886	B0252.4	cyn-10	6912543	6913365
WBGene00000887	T01B7.4	cyn-11	8715132	8716281
WBGene00000888	C34D4.12	cyn-12	7132132	7133217
WBGene00000889	Y116A8C.34	cyn-13	17111082	17116666
WBGene00000890	F39H2.2	sig-7	8646451	8651777
WBGene00000891	Y87G2A.6	cyn-15	13566258	13572063
WBGene00000892	Y17G7B.9	cyn-16	12028763	12036742
WBGene00000893	ZC250.1	cyn-17	5799673	5805666
WBGene00000894	M110.5	dab-1	8226132	8229122
WBGene00000895	B0412.1	dac-1	816145	821730
WBGene00000896	F57B10.10	dad-1	6553481	6554290
WBGene00000897	F29C4.1	daf-1	132416	138076
WBGene00000898	Y55D5A.5	daf-2	2995487	3040860
WBGene00000899	F25E2.5	daf-3	817927	825475
WBGene00000900	C05D2.1	daf-4	5625014	5632322
WBGene00000901	W01G7.1	daf-5	14033233	14037721
WBGene00000902	F31F6.5	daf-6	14888488	14894297
WBGene00000903	B0412.2	daf-7	811828	813773
WBGene00000904	R05D11.1	daf-8	8584081	8587505
WBGene00000905	T13C5.1	daf-9	6196927	6200818
WBGene00000906	F23B2.4	daf-10	9136933	9146210
WBGene00000907	B0240.3	daf-11	11718089	11725652
WBGene00000908	F11A1.3	daf-12	10644409	10666874
WBGene00000910	F01G10.8	daf-14	10250646	10255844
WBGene00000911	C10C5.6	daf-15	9386208	9394930
WBGene00000912	R13H8.1	daf-16	10750343	10776700
WBGene00000913	T07A9.6	daf-18	419938	425181
WBGene00000914	F33H1.1	daf-19	10157537	10169346
WBGene00000915	C47E8.5	hsp-90	14684918	14688543
WBGene00000917	Y48G1A.3	daf-25	332611	337839
WBGene00000920	Y116F11B.1	daf-28	19815133	19816451
WBGene00000923	K07H8.3	daf-31	8290273	8291496
WBGene00000928	M03A1.7	dao-2	4562853	4563546
WBGene00000929	K07E3.3	dao-3	8084210	8086550
WBGene00000930	ZC373.6	dao-4	10075288	10076357
WBGene00000931	C25A1.10	dao-5	10187515	10190896
WBGene00000932	T05G5.12	dao-6	9735265	9736057
WBGene00000933	C14A4.2	dap-3	10581133	10582519
WBGene00000934	T23G5.5	dat-1	9242914	9246802
WBGene00000935	F56D1.7	daz-1	5456305	5458609
WBGene00000936	T25F10.2	dbl-1	6758135	6760418
WBGene00000937	C55B7.8	dbr-1	6490716	6492727
WBGene00000938	C26C6.5	dcp-66	7536204	7542157
WBGene00000939	K12H4.8	dcr-1	8071916	8080281
WBGene00000940	Y113G7A.9	dcs-1	20087848	20090743
WBGene00000941	Y39A3CR.4	ddp-1	1859888	1860381
WBGene00000942	ZC477.9	deb-1	7085216	7094364
WBGene00000950	C47C12.6	deg-1	7763187	7774915
WBGene00000951	K03B8.9	deg-3	11412870	11415159
WBGene00000952	E02H4.1	del-1	14268081	14277040
WBGene00000953	F58G6.6	del-2	9636980	9642003
WBGene00000955	T26H10.1	des-2	11415342	11420293
WBGene00000958	C09E10.2	dgk-1	984581	991456
WBGene00000959	F46H6.2	dgk-2	4494914	4504388
WBGene00000960	F54G8.2	dgk-3	9163077	9168027
WBGene00000961	T21B6.1	dgn-1	10920533	10928998
WBGene00000962	T21E12.4	dhc-1	4386785	4401980
WBGene00000963	R06C7.3	dhp-1	7238994	7243967
WBGene00000964	C47E12.8	dhp-2	9978122	9980770
WBGene00000965	C01G8.3	dhs-1	5278803	5281526
WBGene00000966	F55A12.4	dhs-2	5354160	5357026
WBGene00000967	T02E1.5	dhs-3	8212362	8218361
WBGene00000968	T05F1.10	dhs-4	9647603	9649238
WBGene00000969	F56D1.5	dhs-5	5453847	5455977
WBGene00000970	C17G10.8	dhs-6	5617122	5619319
WBGene00000971	E04F6.7	dhs-7	7206990	7208460
WBGene00000972	K10H10.3	dhs-8	14498026	14499755
WBGene00000973	Y32H12A.3	dhs-9	5364512	5368045
WBGene00000974	Y39A1A.11	dhs-11	10640828	10642872
WBGene00000975	K08F4.9	dhs-12	10145249	10146222
WBGene00000976	F36H9.3	dhs-13	1765311	1771734
WBGene00000977	R05D8.8	dhs-14	2763981	2765274
WBGene00000978	R05D8.10	dhs-15	2768419	2769854
WBGene00000979	C10F3.2	dhs-16	5983745	5985473
WBGene00000980	F29G9.6	dhs-17	6026330	6034923
WBGene00000981	C45B11.3	dhs-18	11045696	11046899
WBGene00000982	T11F9.11	dhs-19	11489050	11490328
WBGene00000983	F35B12.2	dhs-20	11602294	11604563
WBGene00000984	R11D1.11	dhs-21	12731772	12733645
WBGene00000985	C15H11.4	dhs-22	14420071	14421450
WBGene00000986	R08H2.1	dhs-23	15381097	15382305
WBGene00000987	Y60A3A.10	dhs-24	19934795	19946629
WBGene00000988	F09E10.3	dhs-25	1486473	1489326
WBGene00000989	ZK816.5	dhs-26	3360722	3362493
WBGene00000990	C04F6.5	dhs-27	3412876	3414708
WBGene00000991	M03A8.1	dhs-28	6818438	6820080
WBGene00000992	F27D9.6	dhs-29	7661891	7664919
WBGene00000993	T25G12.7	dhs-30	17230719	17235838
WBGene00000994	F08B4.1	dic-1	8692086	8696553
WBGene00000995	C18D1.1	die-1	10061287	10074443
WBGene00000996	F49E8.5	dif-1	7551550	7553008
WBGene00000998	K07E12.1	dig-1	6746308	6794764
WBGene00001000	C18A11.7	dim-1	8050476	8058220
WBGene00001001	C04G2.6	dis-3	10097196	10106556
WBGene00001002	R01H10.1	div-1	10245056	10248905
WBGene00001005	T26A5.9	dlc-1	6462907	6463801
WBGene00001006	C25F6.2	dlg-1	5479700	5484941
WBGene00001007	C39E9.14	dli-1	13096958	13098836
WBGene00001008	F33E2.2	dlk-1	12565804	12572801
WBGene00001016	F43G6.1	dna-2	11778435	11782231
WBGene00001017	ZK593.5	dnc-1	10926730	10933203
WBGene00001018	C28H8.12	dnc-2	5924394	5925754
WBGene00001019	B0035.14	dnj-1	11299008	11304789
WBGene00001020	B0035.2	dnj-2	11312437	11313980
WBGene00001021	C01G10.12	dnj-3	15068678	15069504
WBGene00001022	C01G8.4	dnj-4	5282085	5283944
WBGene00001023	C04A2.7	dnj-5	6853464	6858298
WBGene00001025	C55B6.2	dnj-7	7194564	7198291
WBGene00001026	C56C10.13	dnj-8	6594382	6598080
WBGene00001027	F11G11.7	dnj-9	4852056	4857880
WBGene00001028	F22B7.5	dnj-10	8631165	8633549
WBGene00001029	F38A5.13	dnj-11	6585871	6588186
WBGene00001030	F39B2.10	dnj-12	14756858	14759354
WBGene00001031	F54D5.8	dnj-13	11545563	11547366
WBGene00001032	K02G10.8	dnj-14	4709772	4711744
WBGene00001033	K08D10.2	dnj-15	4176388	4178364
WBGene00001034	R74.4	dnj-16	4191141	4193427
WBGene00001035	T03F6.2	dnj-17	13390850	13393339
WBGene00001036	T04A8.9	dnj-18	4697987	4699453
WBGene00001037	T05C3.5	dnj-19	5503033	5504856
WBGene00001038	T15H9.7	dnj-20	9617426	9624176
WBGene00001039	T19B4.4	dnj-21	5676827	5677646
WBGene00001040	T23B12.7	dnj-22	8461096	8462116
WBGene00001041	T24H10.3	dnj-23	9107382	9108600
WBGene00001042	W03A5.7	dnj-24	5415556	5419565
WBGene00001043	W07A8.3	dnj-25	20729948	20744385
WBGene00001044	Y39C12A.8	dnj-26	12251111	12252663
WBGene00001045	Y47H9C.5	dnj-27	11877803	11887278
WBGene00001046	Y54E10BL.4	dnj-28	2996401	3001382
WBGene00001047	Y63D3A.6	dnj-29	14104429	14113179
WBGene00001048	Y71F9B.16	dnj-30	2718027	2721475
WBGene00001049	F33H2.1	dog-1	15017283	15023017
WBGene00001050	F54C1.2	dom-3	5003351	5005163
WBGene00001051	C09G4.3	cks-1	8513919	8514725
WBGene00001052	F15A8.5	dop-1	4411359	4416079
WBGene00001053	K09G1.4	dop-2	9608562	9614942
WBGene00001054	T23F1.7	dpf-1	15471335	15476122
WBGene00001055	C27C12.7	dpf-2	14831824	14838241
WBGene00001056	K02F2.1	dpf-3	6838354	6843343
WBGene00001057	F01F1.5	dpf-4	5859308	5861907
WBGene00001058	R11E3.8	dpf-5	4802702	4806586
WBGene00001059	F44B9.1	dpf-6	8038241	8041374
WBGene00001060	R11E3.7	dpf-7	4799388	4802592
WBGene00001061	T23G7.1	dpl-1	9169910	9172565
WBGene00001062	R10D12.2	dpr-1	13940139	13942182
WBGene00001063	M01E10.2	dpy-1	2035036	2048007
WBGene00001064	T14B4.6	dpy-2	6714292	6715971
WBGene00001065	EGAP7.1	dpy-3	2144605	2145647
WBGene00001066	Y41E3.2	dpy-4	14985543	14986784
WBGene00001067	F27C1.8	dpy-5	5432158	5433054
WBGene00001068	F16F9.2	dpy-6	8450381	8455640
WBGene00001069	F46C8.6	dpy-7	7536417	7537792
WBGene00001070	C31H2.2	dpy-8	5148804	5150476
WBGene00001071	T21D12.2	dpy-9	257384	259204
WBGene00001072	T14B4.7	dpy-10	6710156	6711866
WBGene00001073	F46E10.9	dpy-11	6511588	6515240
WBGene00001074	F30B5.1	dpy-13	4235614	4236710
WBGene00001075	H27M09.4	dpy-14	6843589	6845134
WBGene00001076	F54D8.1	dpy-17	5107330	5108497
WBGene00001077	Y47D3B.10	dpy-18	11372886	11377980
WBGene00001078	F22B7.10	dpy-19	8659872	8667482
WBGene00001079	T22B3.1	dpy-20	11696443	11699895
WBGene00001080	Y59A8B.1	dpy-21	17936332	17949184
WBGene00001081	F47A4.2	dpy-22	9810202	9822273
WBGene00001082	R160.1	dpy-23	4389365	4393796
WBGene00001085	C25G4.5	dpy-26	12445801	12451299
WBGene00001086	R13G10.1	dpy-27	3813519	3819679
WBGene00001087	Y39A1B.3	dpy-28	10763131	10777343
WBGene00001088	ZK863.6	dpy-30	12191519	12192211
WBGene00001089	K04A8.6	dre-1	6533614	6546491
WBGene00001090	F15B10.2	drh-1	6607376	6613353
WBGene00001091	C01B10.1	drh-2	6613918	6618498
WBGene00001092	F53A2.5	dro-1	13342684	13343337
WBGene00001093	T12E12.4	drp-1	5537981	5541365
WBGene00001094	B0464.1	dars-1	9489176	9491236
WBGene00001095	F10C2.6	dars-2	12048745	12052182
WBGene00001096	C18B12.3	dsc-1	15031353	15034541
WBGene00001099	K02D7.4	dsc-4	315056	320605
WBGene00001101	C34F11.9	dsh-1	5214441	5225377
WBGene00001102	C27A2.6	dsh-2	5078235	5081161
WBGene00001103	W09G12.4	dsl-1	1207255	1208102
WBGene00001104	W09G12.1	dsl-2	1202651	1204970
WBGene00001105	Y41D4B.10	dsl-3	1610236	1612915
WBGene00001106	F16B12.2	dsl-4	14090389	14095490
WBGene00001107	F58B3.8	dsl-5	11619502	11620938
WBGene00001108	H02I12.4	dsl-6	11396788	11398317
WBGene00001109	F15B9.9	dsl-7	12993180	12994822
WBGene00001110	F38B7.5	duo-1	11554635	11558127
WBGene00001111	F29C4.5	duo-2	112408	118629
WBGene00001112	Y106G6H.12	duo-3	10464328	10471056
WBGene00001113	F25H8.5	dur-1	9921955	9928223
WBGene00001115	F47G6.1	dyb-1	1483083	1490494
WBGene00001116	C33G3.1	dyc-1	14049535	14063884
WBGene00001117	F54C1.5	dyf-1	4989568	4994675
WBGene00001118	ZK520.3	dyf-2	13674917	13686445
WBGene00001119	C04C3.5	dyf-3	3396581	3399123
WBGene00001121	M04C9.5	dyf-5	9359075	9364180
WBGene00001122	F46F6.4	dyf-6	10379693	10386508
WBGene00001123	C43C3.3	dyf-7	9698678	9701679
WBGene00001127	C02H7.1	dyf-11	763769	766713
WBGene00001129	C27H5.7	dyf-13	7168817	7171355
WBGene00001130	C02C6.1	dyn-1	15568890	15573693
WBGene00001131	F15D3.1	dys-1	11526918	11557851
WBGene00001132	T11B7.4	alp-1	8852500	8862228
WBGene00001133	Y48B6A.4	eat-2	14166882	14171648
WBGene00001134	D2013.5	eat-3	9324874	9329665
WBGene00001135	ZK512.6	eat-4	9136916	9141822
WBGene00001136	F13G3.8	eat-5	7308603	7311939
WBGene00001137	B0365.3	eat-6	13126414	13129995
WBGene00001145	C16C2.2	eat-16	9722550	9726282
WBGene00001147	Y105E8A.7	eat-18	14391960	14395241
WBGene00001148	H30A04.1	eat-20	15516655	15524020
WBGene00001149	K02A4.1	bcat-1	12877480	12880328
WBGene00001150	C29F3.1	ech-1.1	15357696	15360738
WBGene00001151	F38H4.8	ech-2	11854828	11856376
WBGene00001152	F43H9.1	ech-3	8022218	8023308
WBGene00001153	R06F6.9	ech-4	10821015	10822443
WBGene00001154	F56B3.5	ech-5	797023	799922
WBGene00001155	T05G5.6	ech-6	9751440	9752922
WBGene00001156	Y105E8A.4	ech-7	14367608	14369773
WBGene00001157	F01G10.2	ech-8	10236626	10239176
WBGene00001158	F01G10.3	ech-9	10233321	10235329
WBGene00001159	C26D10.5	eff-1	8346690	8350557
WBGene00001160	F42A10.4	efk-1	6164909	6168547
WBGene00001161	Y102A5C.18	efl-1	16958657	16965675
WBGene00001162	Y48C3A.17	efl-2	13406160	13411483
WBGene00001163	C43F9.8	efn-2	10576350	10578288
WBGene00001164	F15A2.5	efn-3	13475964	13477456
WBGene00001165	F56A11.3	efn-4	559234	568076
WBGene00001166	ZK328.2	eftu-2	6009550	6012839
WBGene00001167	F25H5.4	eef-2	9163531	9166952
WBGene00001168	F31E3.5	eef-1A.1	6970026	6972003
WBGene00001169	R03G5.1	eef-1A.2	7823652	7825769
WBGene00001170	F23B12.9	egl-1	14431310	14432359
WBGene00001171	F16B3.1	egl-2	1288841	1299332
WBGene00001172	C51E3.7	egl-3	10169197	10173753
WBGene00001173	F55A8.2	egl-4	1847968	1880587
WBGene00001174	C08C3.1	egl-5	7814380	7817127
WBGene00001175	C46F4.1	egl-6	5931122	5934532
WBGene00001177	B0348.4	egl-8	20825	43697
WBGene00001178	F22E12.4	egl-9	10468411	10476952
WBGene00001179	F28C1.2	egl-10	12453955	12463008
WBGene00001182	T22B7.1	egl-13	5663837	5674060
WBGene00001184	F58A3.2	egl-15	11016410	11023421
WBGene00001185	F38G1.2	egl-17	489695	492273
WBGene00001186	F55A8.1	egl-18	1902323	1917841
WBGene00001187	C48A7.1	egl-19	7405460	7418733
WBGene00001188	W08D2.1	egl-20	9812444	9815526
